"","GSM15785","GSM15786","GSM15787","GSM15788","GSM15789","GSM15790","GSM15791","GSM15792","GSM15794","GSM15795"
"200627_at",381.189637659092,-371.633380201453,-348.01023133261,-142.362042858233,-99.5691769829244,-220.750068350306,-150.131232766348,35.1246901000962,61.0490095767467,-30.8983531910541
"200628_s_at",467.237742522156,-504.554142246002,-458.377640166253,-238.069664418966,-129.007459854312,-282.604315582067,-66.8631551646288,-249.007361569579,62.9287473491834,0.898654903383671
"200629_at",519.35485781033,-514.148376972158,-499.238157599159,-188.960958078132,-107.694525506822,-321.969428495229,-216.772382382089,22.3232931182364,86.6460666281162,-22.9306355237654
"200630_x_at",405.847337444901,-386.853076817061,-420.140386309971,-226.30535585153,-109.440525688546,-235.057238231915,-26.2160318110867,-325.901949490997,61.4905207581739,-8.26140393771744
"200631_s_at",289.597821531324,-268.338715586734,-273.455820353583,-172.025648244787,-117.909100763284,-98.6753658858557,38.0456232645442,-222.587194178553,48.6031814395148,-5.09519247183029
"200632_s_at",289.304900398356,-267.876598090377,-209.493243101797,-57.6785952764897,-24.3393733471072,-221.932854339685,-284.658264048661,361.21899298769,83.530886267456,-3.85507319523596
"200633_at",267.263287410074,-225.672541923227,-250.825008487386,-142.802185142192,-114.938489310216,-112.759349509385,-12.5307717075827,-181.770355887001,28.7648923854918,2.67320394436781
"200634_at",504.089204533786,-521.913601332511,-513.497237740166,-252.3883025764,-133.763414370735,-279.155852849455,-61.4386710162036,-328.448697879702,111.121771805649,-26.5738372633309
"200635_s_at",361.29608215205,-322.30504801057,-322.976720379055,-160.9498662245,-92.5096275592597,-130.52823766368,-3.44664151159522,-237.454720800565,58.6651373449351,24.8639831420387
"200636_s_at",370.313775494279,-366.134064175856,-358.594190453968,-138.953017357408,-96.7242847374101,-213.557736886863,-144.800891268136,-38.6225431401288,100.975533105911,-14.3616549042296
"200637_s_at",365.324197851661,-346.97594433353,-333.923728099962,-192.63757375486,-99.3022107654252,-175.881084063056,-43.5477384963804,-175.281134064902,63.4518362369895,20.984782657898
"200638_s_at",401.941844336068,-392.406007814062,-313.1758238828,-160.767721130016,-64.6629043422,-257.594619036241,-180.425151824996,83.62254295755,75.4476668118518,-3.99059240797157
"200639_s_at",400.871454942292,-399.837659095675,-333.244699513625,-204.34426669666,-97.939493845518,-214.882406929797,-74.5306257901712,-138.522193815814,74.9459387793924,-8.79288359192098
"200640_at",312.446293722527,-276.918192271259,-303.981937176222,-194.413994037471,-105.413762675233,-104.588701966925,48.9562289322458,-310.199007206606,18.9347019248503,-16.2308044506795
"200641_s_at",494.235751992948,-480.261030000241,-494.950662239399,-195.717387800211,-112.596956650562,-322.691962847523,-138.785794337474,-127.560932968112,63.2256254690146,-13.997608566671
"200642_at",159.362542581972,-112.972057259438,-74.0551597370613,-53.8070872375655,-71.7955183881286,41.8025813393876,2.86164139139285,-95.5999412982921,33.8207972693149,13.3366660025258
"200643_at",280.300507236614,-259.196029724355,-286.235287970707,-162.159158456979,-102.126426116409,-75.7513197768687,82.7842946902563,-406.082346616556,40.7559535894636,7.19452724191185
"200644_at",553.554559669085,-532.146139196371,-556.624665528795,-230.044445390853,-126.161075676184,-366.799194392656,-188.56576379077,-80.9100336126391,74.0031736422126,-21.6228905464198
"200645_at",353.477555354404,-323.084826928077,-316.28447639983,-148.0960217919,-67.9509222285607,-218.426077669091,-154.339323185615,28.7578354902161,50.7653373387763,-14.060621417238
"200646_s_at",379.926717370882,-380.31958340053,-392.404578959876,-188.307520885385,-85.8538123401864,-182.163705026881,-68.6414036681511,-172.9395679088,74.4156091283856,-33.427308897117
"200647_x_at",440.739668209678,-433.722425191003,-408.469466125794,-174.597982151643,-81.7611235525675,-316.731376272118,-200.526503563858,58.3931541875384,94.8775856951636,2.54352361628213
"200648_s_at",355.537788086568,-360.813059263343,-338.013004874741,-189.750088703518,-94.5509975111212,-166.266965334021,25.2896818948131,-303.853073280211,72.3619809566565,27.1108201928437
"200649_at",243.352022970633,-193.479567318919,-191.959417634882,-81.8002297488215,-84.7810464814831,-130.8116503884,-130.487970577515,55.972991898225,41.0651153397125,0.956281509894367
"200650_s_at",365.712603863187,-332.409068113336,-322.043806613906,-134.889416077777,-70.7111551936344,-152.828232626596,-104.833284279416,-19.4560917287143,95.5352454279076,-7.81626979506208
"200651_at",401.218503536577,-378.811230518787,-399.651670088034,-202.313821021435,-116.360292131142,-208.931090078021,-68.9737295002429,-184.679293208672,52.7110089280694,15.5676649799062
"200652_at",398.566898746706,-377.747391925401,-391.281540646301,-188.694464862744,-101.207499487852,-287.999797755857,-207.892475222932,69.6150497683241,68.1523687461981,-18.8786186512244
"200653_s_at",460.941651986686,-433.974037982947,-406.306164839434,-176.554628276312,-102.229196166691,-325.638979343582,-223.241384568263,125.808722881155,69.7800300039218,-19.5350652567896
"200654_at",373.266436943115,-384.558611850768,-368.137911162814,-188.416864082442,-113.185089743372,-165.559466449502,-52.1729146136655,-209.195154572291,50.854483858812,-4.71558510021958
"200655_s_at",344.635050829981,-343.803893978962,-325.234856131941,-177.414989328913,-101.503446113973,-158.79772120585,-1.19242253909183,-251.593509178678,35.0028144274371,-10.8554845070034
"200656_s_at",233.052534882807,-223.514004121933,-172.345272456639,-106.190761234933,-90.5043609594591,-122.35353945388,-48.6732716554561,-53.0846700062997,23.4090697359744,3.39734614730562
"200657_at",380.012381962535,-368.965585000109,-345.617751322049,-168.66868823496,-88.8262124272663,-204.089815414586,-71.978430303834,-157.29361573793,88.2869904493668,-19.3272440186139
"200658_s_at",156.805409894143,-98.1666878727173,-14.6947405245566,-15.7565951192359,-33.1991895710928,-69.9852146233343,-187.724405263399,382.447319843609,68.6533546151357,9.34443919961769
"200659_s_at",220.71074018007,-228.075695605661,-240.712970792246,-137.325277342655,-100.576993782511,-30.5265298282182,78.4601451319807,-366.022287449063,30.5898170297823,-0.328443267606788
"200660_at",444.849015453377,-423.503235659375,-421.332775058321,-148.531027466038,-87.1155041121094,-303.781926825549,-182.675314961934,22.9577141602429,92.8865162933984,-1.38206724672791
"200661_at",337.19149688448,-308.041981082237,-311.154365351391,-162.95837400989,-161.456781965492,-145.638837237636,58.5230518954392,-358.504985075392,38.9333726028242,6.33215875806901
"200662_s_at",171.73716591498,-136.432297643749,-164.835480536669,-132.357638473406,-105.182682075879,49.4424142878422,148.841826766765,-425.222618129114,24.2824135739014,21.9128874544084
"200663_at",262.350645344299,-238.463988593478,-200.269392826231,-104.944031598755,-80.9981837486735,-69.1788234544757,2.31979164139414,-162.442199795205,56.0355694721431,3.47133972047433
"200664_s_at",438.616105017154,-442.163679767718,-454.512119492504,-247.788065735321,-123.853236226664,-211.685117767375,29.7343896654364,-435.406512560108,53.1468872514629,-19.9541869105031
"200665_s_at",378.788131738434,-376.607386436211,-350.75329169298,-176.030774863369,-104.695865677133,-211.406119848259,-129.722701014552,-32.2643599268475,54.0631540694219,-35.286966317507
"200666_s_at",444.304804569082,-413.729599790373,-427.423006766237,-163.861728589454,-88.3162944310003,-258.769594881811,-118.642046767113,-110.724861960099,94.7292101589264,18.915322867663
"200667_at",196.261621901197,-176.475028925153,-149.847697985273,-84.3440666975545,-67.4449065314097,-61.0595135034388,-56.8395638911845,23.1101598059693,24.4801775145376,1.05742816262311
"200668_s_at",218.836481288737,-171.888671089171,-142.154993299686,-54.9778240638918,-55.9084402557439,-65.9094231565883,-131.921379124784,153.837635979016,24.0580706326722,-5.75253640450418
"200669_s_at",364.580775860081,-386.868349173895,-350.096303608595,-173.01165554268,-99.8920335865486,-217.192196384722,-72.8056965434043,-172.533569296866,52.8132981013476,2.10053174662134
"200670_at",207.104174269618,-182.277709649807,-168.487486539533,-98.6921111142241,-111.668111345173,-57.914998668953,5.09488763734069,-180.637791854277,48.7384496227147,-10.0854508391274
"200671_s_at",438.530678394116,-449.93843133225,-406.281758578351,-200.647688314379,-113.652700657278,-234.796168953523,-22.7920063194923,-297.393791016491,94.7937150317074,4.76950599115908
"200672_x_at",351.767417641481,-312.274669318164,-276.624493515002,-111.318555683952,-93.7073766358326,-176.422641237403,-128.515306306562,27.8287157220895,63.3281992299442,-16.3807073384535
"200673_at",267.470865371202,-253.322746323278,-303.839011331147,-170.123423979473,-65.4304546634336,-107.794312891257,30.793627351728,-250.258818974888,58.4797548236723,0.652392755605305
"200674_s_at",381.427267010509,-373.777615177162,-353.155439848374,-175.96411987829,-80.712667713547,-229.14288087036,-92.2623239920564,-128.072313048637,75.503627208836,-28.452542619219
"200675_at",149.988007288836,-108.572885572092,-130.037463577796,-131.786372861933,-110.891736828506,47.1556273666688,164.067414948386,-478.723075710432,3.20277720154609,23.9161676284615
"200676_s_at",277.126148874065,-255.644111520308,-242.218263479609,-144.05272275844,-83.1010789851965,-124.050643452157,-28.3678353931226,-172.853484093652,65.194937893807,18.1487128839061
"200677_at",353.2649334539,-272.574479921764,-260.042090672095,-112.637240012602,-83.9534780094397,-163.642765435981,-105.196212720467,-24.6392116668469,64.0009656488507,-1.99214397125986
"200678_x_at",398.81871712905,-373.216657926137,-375.216238544567,-188.661574682574,-120.558949159857,-205.170302407245,-48.6951657421686,-239.907436556929,92.3476490914689,-15.2133135413606
"200679_x_at",523.963136390265,-499.827155147163,-504.927838708305,-227.115848629683,-107.085629126312,-294.842164761956,-116.992372114631,-217.652694310864,70.961057644957,-6.74502990595945
"200680_x_at",415.907850205019,-409.301709156998,-406.539298909326,-158.659385381174,-114.611022535073,-200.27876075366,-112.859047072532,-87.7527022060213,66.1489102682633,-35.2344114234022
"200681_at",320.529394710562,-309.55168224759,-320.6413822951,-160.126259610062,-112.817126349792,-146.479702146387,9.49485218222012,-250.981421356084,64.4299061981701,18.4483309681275
"200682_s_at",416.072624243948,-385.453219319766,-358.468604099662,-162.079011600078,-47.4335879643901,-295.240450315629,-248.242777489132,222.04229358048,83.1564687369748,-14.4987402545653
"200683_s_at",254.260269575644,-204.113880916556,-239.547416871016,-200.997841181512,-110.440793755857,-55.4052387291488,96.4283272852615,-393.878660808509,61.1964651998708,21.5015903475588
"200684_s_at",213.982582278557,-161.935039157969,-185.013409024452,-148.525962712132,-80.5240756468248,-32.9008466943852,56.4516464582026,-257.560486847515,51.7534841011438,13.3243437879616
"200685_at",159.021108203664,-124.95465559632,-119.294651498152,-79.5806079463722,-78.0490729842646,27.2024414673587,45.7578577978973,-179.292599451719,34.6190633534291,25.6677412947313
"200686_s_at",156.674414095307,-152.320787080697,-112.055570918017,-36.5356436570456,-55.654313290909,-62.1863938822927,-110.783045241697,127.669515500303,38.7450503411451,19.4757107798064
"200687_s_at",489.202340596733,-478.357141222305,-466.413149054737,-226.629812517172,-128.617667266203,-277.086998360879,-56.8767599386389,-284.169647567933,80.2299960782736,-10.9735030221352
"200688_at",432.755988070078,-406.225917231219,-395.505407714498,-173.264410861565,-91.2292476878853,-279.290704499505,-150.878738836462,-6.5937523526899,71.3095511486515,-14.2532317333599
"200689_x_at",396.424210418355,-364.317027643489,-321.325305654563,-80.5261531200582,-90.2338162112189,-332.020546753337,-353.105491623733,391.960460310372,75.4051603349103,-31.2373983057364
"200690_at",427.871036381024,-387.464854249169,-375.457047904937,-143.835273471988,-88.6203889044056,-282.507321913281,-247.890168302211,154.284145577377,55.6459409207631,-15.4448140692269
"200691_s_at",345.119060981563,-316.234742003119,-294.940447006456,-173.851306580703,-94.2985899113156,-201.750849780842,-61.3985387428971,-114.070241291847,79.5689373121653,-17.0567523802516
"200692_s_at",339.803128963908,-323.931470157522,-288.83138587911,-131.786158352308,-112.640388540001,-181.752703274167,-81.9283229779505,-111.694296558941,75.9379278102361,-1.58734055511982
"200693_at",506.548212011286,-500.303859345755,-466.798014455855,-170.268828230007,-99.099233844577,-338.971559295162,-279.540657447874,169.755498807591,89.7538841708585,-15.9854046531338
"200694_s_at",395.010023649994,-369.103470998555,-393.557000814166,-188.471889429026,-123.319599808334,-213.028522147419,-36.4181424318924,-302.790892265473,73.9553312113103,-17.2148135287127
"200695_at",303.897184315097,-287.534276960209,-280.22485939735,-145.746868982477,-98.031864722539,-187.83873798787,-96.2194541844833,-44.6557677500996,28.3171557414425,-2.36279583373093
"200696_s_at",582.440875291223,-594.155122087288,-580.749649327099,-204.811359125038,-92.2616067448587,-451.412961663769,-341.697931622273,132.293087446946,100.556019377803,-34.6584875955632
"200697_at",312.733195058694,-292.097434246351,-292.813941105363,-121.143045438324,-99.6519210909326,-125.039401403561,21.509444593855,-255.771130111188,59.5247830115648,5.59941956415445
"200698_at",120.140658046055,-88.9919161907889,-16.0386354597996,-20.8822748356646,-13.9204710548271,-0.328521195810785,-103.267637161625,118.150306858649,52.7574355977539,14.9473586294777
"200699_at",276.927718030758,-220.429487751252,-234.734836627265,-178.447424323809,-95.7905225186346,-28.4876622866892,66.1811556972584,-360.695617383731,41.6195441184177,25.27888026934
"200700_s_at",378.971309213172,-374.726410252534,-383.378603295209,-195.205640097012,-95.3217896313574,-193.040934633707,2.41124158419211,-346.607883197768,44.8423620414252,-23.5759102291341
"200701_at",326.214970850311,-313.924153659733,-290.076006502193,-158.081863810868,-102.911356895448,-132.583813547928,-11.7276880822383,-219.657270281042,39.9504656892335,-6.05971704424187
"200702_s_at",342.984751455753,-324.455503314612,-284.541704783764,-171.278405636329,-130.529675550743,-187.733135534179,-37.5802279192153,-104.156659687638,48.0688558755057,5.66502590792531
"200703_at",370.772278246477,-331.754853377212,-349.256494509722,-198.631060629896,-129.704928626221,-189.768222645404,3.40391312345216,-276.715012276507,44.1411547997306,-0.248917342672933
"200704_at",281.50959252777,-251.365315384315,-248.885125883976,-160.984380776697,-103.789921613994,-105.94142966456,5.51001452488197,-191.972252078224,37.766643335037,-21.7505687199024
"200705_s_at",342.113622611741,-302.49437651121,-290.243641308037,-125.360564660792,-62.8303309138841,-203.095086685494,-155.817249398645,92.573467348069,77.5675154064457,4.28084571822218
"200706_s_at",319.511788458949,-258.709915848705,-225.393404485208,-117.237227072503,-64.0441415956947,-204.002285727298,-194.620751861371,201.074122688282,57.7091522519522,4.18426877932635
"200707_at",364.409969530991,-353.37616824301,-377.441268519186,-191.950736780691,-136.885799108309,-174.644818023155,-30.5869863886519,-307.36772828115,56.3881304472027,3.8788254130012
"200708_at",339.78156443096,-324.299243355213,-321.291992804285,-134.187403060553,-115.706417294707,-176.553529199944,-70.1848768402665,-120.000457170439,86.8103144237631,-9.03637157153292
"200709_at",248.748946789061,-209.555427130587,-193.505640280883,-127.300465904821,-81.4388634729852,-22.6282393190907,28.9009559729,-253.086018793356,59.3262123890346,10.1464462682966
"200710_at",384.232489618972,-387.863082470756,-348.363465084254,-162.691124870894,-85.1509312025521,-220.404865017567,-130.386287156018,-58.3658523891914,79.1381327066159,-3.16931227660286
